,,,,
area_name,area_code,date,new_cases,total_cases
Harrow,E09000015,2020-08-07,7,1339
Havering,E09000016,2020-08-07,2,1021
Hillingdon,E09000017,2020-08-07,4,1181
Hounslow,E09000018,2020-08-07,3,1165
Islington,E09000019,2020-08-07,3,605
Kensington and Chelsea,E09000020,2020-08-07,0,599
Kingston upon Thames,E09000021,2020-08-07,1,764
Lambeth,E09000022,2020-08-07,1,1457
Lewisham,E09000023,2020-08-07,7,1270
Merton,E09000024,2020-08-07,2,977
Newham,E09000025,2020-08-07,2,1366
Redbridge,E09000026,2020-08-07,15,1203
Richmond upon Thames,E09000027,2020-08-07,1,566
Southwark,E09000028,2020-08-07,6,1511
Sutton,E09000029,2020-08-07,1,1040
Tower Hamlets,E09000030,2020-08-07,4,907
Waltham Forest,E09000031,2020-08-07,2,1076
Wandsworth,E09000032,2020-08-07,1,1256
Westminster,E09000033,2020-08-07,6,863
Barking and Dagenham,E09000002,2020-08-08,3,780
Barnet,E09000003,2020-08-08,2,1722
Bexley,E09000004,2020-08-08,1,1113
Brent,E09000005,2020-08-08,3,1826
Bromley,E09000006,2020-08-08,0,1556
Camden,E09000007,2020-08-08,2,738
Croydon,E09000008,2020-08-08,2,1905
Ealing,E09000009,2020-08-08,2,1662
Enfield,E09000010,2020-08-08,1,1248
Greenwich,E09000011,2020-08-08,0,1007
Hackney and City of London,E09000012,2020-08-08,0,1021
Hammersmith and Fulham,E09000013,2020-08-08,3,815
Haringey,E09000014,2020-08-08,1,822
Harrow,E09000015,2020-08-08,0,1339
Havering,E09000016,2020-08-08,1,1022
Hillingdon,E09000017,2020-08-08,2,1183
Hounslow,E09000018,2020-08-08,4,1169
Islington,E09000019,2020-08-08,0,605
Kensington and Chelsea,E09000020,2020-08-08,3,602
Kingston upon Thames,E09000021,2020-08-08,3,767
Lambeth,E09000022,2020-08-08,1,1458
Lewisham,E09000023,2020-08-08,0,1270
Merton,E09000024,2020-08-08,0,977
Newham,E09000025,2020-08-08,4,1370
Redbridge,E09000026,2020-08-08,7,1210
Richmond upon Thames,E09000027,2020-08-08,3,569
Southwark,E09000028,2020-08-08,4,1515
Sutton,E09000029,2020-08-08,0,1040
Tower Hamlets,E09000030,2020-08-08,0,907
Waltham Forest,E09000031,2020-08-08,0,1076
Wandsworth,E09000032,2020-08-08,1,1257
Westminster,E09000033,2020-08-08,2,865
Barking and Dagenham,E09000002,2020-08-09,1,781
Barnet,E09000003,2020-08-09,2,1724
Bexley,E09000004,2020-08-09,2,1115
Brent,E09000005,2020-08-09,1,1827
Bromley,E09000006,2020-08-09,1,1557
Camden,E09000007,2020-08-09,3,741
Croydon,E09000008,2020-08-09,1,1906
Ealing,E09000009,2020-08-09,5,1667
Enfield,E09000010,2020-08-09,6,1254
Greenwich,E09000011,2020-08-09,1,1008
Hackney and City of London,E09000012,2020-08-09,4,1025
Hammersmith and Fulham,E09000013,2020-08-09,0,815
Haringey,E09000014,2020-08-09,2,824
Harrow,E09000015,2020-08-09,0,1339
Havering,E09000016,2020-08-09,1,1023
Hillingdon,E09000017,2020-08-09,4,1187
Hounslow,E09000018,2020-08-09,5,1174
Islington,E09000019,2020-08-09,0,605
Kensington and Chelsea,E09000020,2020-08-09,4,606
Kingston upon Thames,E09000021,2020-08-09,3,770
Lambeth,E09000022,2020-08-09,2,1460
Lewisham,E09000023,2020-08-09,1,1271
Merton,E09000024,2020-08-09,0,977
Newham,E09000025,2020-08-09,2,1372
Redbridge,E09000026,2020-08-09,6,1216
Richmond upon Thames,E09000027,2020-08-09,1,570
Southwark,E09000028,2020-08-09,2,1517
Sutton,E09000029,2020-08-09,0,1040
Tower Hamlets,E09000030,2020-08-09,1,908
Waltham Forest,E09000031,2020-08-09,0,1076
Wandsworth,E09000032,2020-08-09,3,1260
Westminster,E09000033,2020-08-09,3,868
Barking and Dagenham,E09000002,2020-08-10,4,785
Barnet,E09000003,2020-08-10,10,1734
Bexley,E09000004,2020-08-10,2,1117
Brent,E09000005,2020-08-10,7,1834
Bromley,E09000006,2020-08-10,5,1562
Camden,E09000007,2020-08-10,4,745
Croydon,E09000008,2020-08-10,4,1910
Ealing,E09000009,2020-08-10,6,1673
Enfield,E09000010,2020-08-10,2,1256
Greenwich,E09000011,2020-08-10,2,1010
Hackney and City of London,E09000012,2020-08-10,6,1031
Hammersmith and Fulham,E09000013,2020-08-10,4,819
Haringey,E09000014,2020-08-10,3,827
Harrow,E09000015,2020-08-10,5,1344
Havering,E09000016,2020-08-10,2,1025
Hillingdon,E09000017,2020-08-10,10,1197
Hounslow,E09000018,2020-08-10,9,1183
Islington,E09000019,2020-08-10,1,606
Kensington and Chelsea,E09000020,2020-08-10,4,610
Kingston upon Thames,E09000021,2020-08-10,3,773
Lambeth,E09000022,2020-08-10,4,1464
Lewisham,E09000023,2020-08-10,2,1273
Merton,E09000024,2020-08-10,2,979
Newham,E09000025,2020-08-10,5,1377
Redbridge,E09000026,2020-08-10,4,1220
Richmond upon Thames,E09000027,2020-08-10,3,573
Southwark,E09000028,2020-08-10,7,1524
Sutton,E09000029,2020-08-10,2,1042
Tower Hamlets,E09000030,2020-08-10,0,908
Waltham Forest,E09000031,2020-08-10,8,1084
Wandsworth,E09000032,2020-08-10,7,1267
Westminster,E09000033,2020-08-10,5,873
Barking and Dagenham,E09000002,2020-08-11,4,789
Barnet,E09000003,2020-08-11,4,1738
Bexley,E09000004,2020-08-11,2,1119
Brent,E09000005,2020-08-11,7,1841
Bromley,E09000006,2020-08-11,8,1570
Camden,E09000007,2020-08-11,5,750
Croydon,E09000008,2020-08-11,2,1912
Ealing,E09000009,2020-08-11,4,1677
Enfield,E09000010,2020-08-11,6,1262
Greenwich,E09000011,2020-08-11,3,1013
Hackney and City of London,E09000012,2020-08-11,11,1042
Hammersmith and Fulham,E09000013,2020-08-11,4,823
Haringey,E09000014,2020-08-11,5,832
Harrow,E09000015,2020-08-11,2,1346
Havering,E09000016,2020-08-11,4,1029
Hillingdon,E09000017,2020-08-11,6,1203
Hounslow,E09000018,2020-08-11,17,1200
Islington,E09000019,2020-08-11,3,609
Kensington and Chelsea,E09000020,2020-08-11,3,613
Kingston upon Thames,E09000021,2020-08-11,4,777
Lambeth,E09000022,2020-08-11,3,1467
Lewisham,E09000023,2020-08-11,3,1276
Merton,E09000024,2020-08-11,2,981
Newham,E09000025,2020-08-11,3,1380
Redbridge,E09000026,2020-08-11,4,1224
Richmond upon Thames,E09000027,2020-08-11,5,578
Southwark,E09000028,2020-08-11,0,1524
Sutton,E09000029,2020-08-11,1,1043
Tower Hamlets,E09000030,2020-08-11,3,911
Waltham Forest,E09000031,2020-08-11,11,1095
Wandsworth,E09000032,2020-08-11,4,1271
Westminster,E09000033,2020-08-11,6,879
Barking and Dagenham,E09000002,2020-08-12,7,796
Barnet,E09000003,2020-08-12,8,1746
Bexley,E09000004,2020-08-12,3,1122
Brent,E09000005,2020-08-12,10,1851
Bromley,E09000006,2020-08-12,5,1575
Camden,E09000007,2020-08-12,3,753
Croydon,E09000008,2020-08-12,5,1917
Ealing,E09000009,2020-08-12,4,1681
Enfield,E09000010,2020-08-12,2,1264
Greenwich,E09000011,2020-08-12,6,1019
Hackney and City of London,E09000012,2020-08-12,1,1043
Hammersmith and Fulham,E09000013,2020-08-12,6,829
Haringey,E09000014,2020-08-12,5,837
Harrow,E09000015,2020-08-12,4,1350
Havering,E09000016,2020-08-12,2,1031
Hillingdon,E09000017,2020-08-12,9,1212
Hounslow,E09000018,2020-08-12,6,1206
Islington,E09000019,2020-08-12,2,611
Kensington and Chelsea,E09000020,2020-08-12,3,616
Kingston upon Thames,E09000021,2020-08-12,4,781
Lambeth,E09000022,2020-08-12,4,1471
Lewisham,E09000023,2020-08-12,4,1280
Merton,E09000024,2020-08-12,7,988
Newham,E09000025,2020-08-12,6,1386
Redbridge,E09000026,2020-08-12,6,1230
Richmond upon Thames,E09000027,2020-08-12,11,589
Southwark,E09000028,2020-08-12,3,1527
Sutton,E09000029,2020-08-12,1,1044
Tower Hamlets,E09000030,2020-08-12,5,916
Waltham Forest,E09000031,2020-08-12,5,1100
Wandsworth,E09000032,2020-08-12,8,1279
Westminster,E09000033,2020-08-12,2,881
Barking and Dagenham,E09000002,2020-08-13,10,806
Barnet,E09000003,2020-08-13,6,1752
Bexley,E09000004,2020-08-13,3,1125
Brent,E09000005,2020-08-13,3,1854
Bromley,E09000006,2020-08-13,1,1576
Camden,E09000007,2020-08-13,3,756
Croydon,E09000008,2020-08-13,2,1919
Ealing,E09000009,2020-08-13,6,1687
Enfield,E09000010,2020-08-13,1,1265
Greenwich,E09000011,2020-08-13,1,1020
Hackney and City of London,E09000012,2020-08-13,6,1049
Hammersmith and Fulham,E09000013,2020-08-13,5,834
Haringey,E09000014,2020-08-13,5,842
Harrow,E09000015,2020-08-13,5,1355
Havering,E09000016,2020-08-13,1,1032
Hillingdon,E09000017,2020-08-13,3,1215
Hounslow,E09000018,2020-08-13,5,1211
Islington,E09000019,2020-08-13,0,611
Kensington and Chelsea,E09000020,2020-08-13,5,621
Kingston upon Thames,E09000021,2020-08-13,4,785
Lambeth,E09000022,2020-08-13,6,1477
Lewisham,E09000023,2020-08-13,3,1283
Merton,E09000024,2020-08-13,5,993
Newham,E09000025,2020-08-13,10,1396
Redbridge,E09000026,2020-08-13,1,1231
Richmond upon Thames,E09000027,2020-08-13,6,595
Southwark,E09000028,2020-08-13,5,1532
Sutton,E09000029,2020-08-13,1,1045
Tower Hamlets,E09000030,2020-08-13,3,919
Waltham Forest,E09000031,2020-08-13,4,1104
Wandsworth,E09000032,2020-08-13,4,1283
Westminster,E09000033,2020-08-13,1,882
Barking and Dagenham,E09000002,2020-08-14,2,808
Barnet,E09000003,2020-08-14,11,1763
Bexley,E09000004,2020-08-14,2,1127
Brent,E09000005,2020-08-14,3,1857
Bromley,E09000006,2020-08-14,2,1578
Camden,E09000007,2020-08-14,1,757
Croydon,E09000008,2020-08-14,4,1923
Ealing,E09000009,2020-08-14,7,1694
Enfield,E09000010,2020-08-14,4,1269
Greenwich,E09000011,2020-08-14,0,1020
Hackney and City of London,E09000012,2020-08-14,6,1055
Hammersmith and Fulham,E09000013,2020-08-14,6,840
Haringey,E09000014,2020-08-14,3,845
Harrow,E09000015,2020-08-14,3,1358
Havering,E09000016,2020-08-14,4,1036
Hillingdon,E09000017,2020-08-14,5,1220
Hounslow,E09000018,2020-08-14,3,1214
Islington,E09000019,2020-08-14,0,611
Kensington and Chelsea,E09000020,2020-08-14,1,622
Kingston upon Thames,E09000021,2020-08-14,2,787
Lambeth,E09000022,2020-08-14,10,1487
Lewisham,E09000023,2020-08-14,4,1287
Merton,E09000024,2020-08-14,2,995
Newham,E09000025,2020-08-14,4,1400
Redbridge,E09000026,2020-08-14,2,1233
Richmond upon Thames,E09000027,2020-08-14,7,602
Southwark,E09000028,2020-08-14,8,1540
Sutton,E09000029,2020-08-14,1,1046
Tower Hamlets,E09000030,2020-08-14,6,925
Waltham Forest,E09000031,2020-08-14,6,1110
Wandsworth,E09000032,2020-08-14,3,1286
Westminster,E09000033,2020-08-14,4,886
Barking and Dagenham,E09000002,2020-08-15,2,810
Barnet,E09000003,2020-08-15,1,1764
Bexley,E09000004,2020-08-15,0,1127
Brent,E09000005,2020-08-15,2,1859
Bromley,E09000006,2020-08-15,2,1580
Camden,E09000007,2020-08-15,6,763
Croydon,E09000008,2020-08-15,0,1923
Ealing,E09000009,2020-08-15,10,1704
Enfield,E09000010,2020-08-15,2,1271
Greenwich,E09000011,2020-08-15,2,1022
Hackney and City of London,E09000012,2020-08-15,1,1056
Hammersmith and Fulham,E09000013,2020-08-15,4,844
Haringey,E09000014,2020-08-15,4,849
Harrow,E09000015,2020-08-15,4,1362
Havering,E09000016,2020-08-15,4,1040
Hillingdon,E09000017,2020-08-15,7,1227
Hounslow,E09000018,2020-08-15,7,1221
Islington,E09000019,2020-08-15,2,613
Kensington and Chelsea,E09000020,2020-08-15,1,623
Kingston upon Thames,E09000021,2020-08-15,3,790
Lambeth,E09000022,2020-08-15,3,1490
Lewisham,E09000023,2020-08-15,1,1288
Merton,E09000024,2020-08-15,1,996
Newham,E09000025,2020-08-15,6,1406
Redbridge,E09000026,2020-08-15,7,1240
Richmond upon Thames,E09000027,2020-08-15,5,607
Southwark,E09000028,2020-08-15,6,1546
Sutton,E09000029,2020-08-15,0,1046
Tower Hamlets,E09000030,2020-08-15,1,926
Waltham Forest,E09000031,2020-08-15,2,1112
Wandsworth,E09000032,2020-08-15,9,1295
Westminster,E09000033,2020-08-15,1,887
Barking and Dagenham,E09000002,2020-08-16,4,814
Barnet,E09000003,2020-08-16,6,1770
Bexley,E09000004,2020-08-16,0,1127
Brent,E09000005,2020-08-16,2,1861
Bromley,E09000006,2020-08-16,4,1584
Camden,E09000007,2020-08-16,1,764
Croydon,E09000008,2020-08-16,2,1925
Ealing,E09000009,2020-08-16,3,1707
Enfield,E09000010,2020-08-16,2,1273
Greenwich,E09000011,2020-08-16,0,1022
Hackney and City of London,E09000012,2020-08-16,7,1063
Hammersmith and Fulham,E09000013,2020-08-16,0,844
Haringey,E09000014,2020-08-16,1,850
Harrow,E09000015,2020-08-16,1,1363
Havering,E09000016,2020-08-16,2,1042
Hillingdon,E09000017,2020-08-16,7,1234
Hounslow,E09000018,2020-08-16,4,1225
Islington,E09000019,2020-08-16,0,613
Kensington and Chelsea,E09000020,2020-08-16,2,625
Kingston upon Thames,E09000021,2020-08-16,4,794
Lambeth,E09000022,2020-08-16,0,1490
Lewisham,E09000023,2020-08-16,2,1290
Merton,E09000024,2020-08-16,3,999
Newham,E09000025,2020-08-16,8,1414
Redbridge,E09000026,2020-08-16,0,1240
Richmond upon Thames,E09000027,2020-08-16,1,608
Southwark,E09000028,2020-08-16,8,1554
Sutton,E09000029,2020-08-16,1,1047
Tower Hamlets,E09000030,2020-08-16,6,932
Waltham Forest,E09000031,2020-08-16,3,1115
Wandsworth,E09000032,2020-08-16,1,1296
Westminster,E09000033,2020-08-16,3,890
Barking and Dagenham,E09000002,2020-08-17,6,820
Barnet,E09000003,2020-08-17,9,1779
Bexley,E09000004,2020-08-17,1,1128
Brent,E09000005,2020-08-17,7,1868
Bromley,E09000006,2020-08-17,7,1591
Camden,E09000007,2020-08-17,9,773
Croydon,E09000008,2020-08-17,11,1936
Ealing,E09000009,2020-08-17,14,1721
Enfield,E09000010,2020-08-17,6,1279
Greenwich,E09000011,2020-08-17,2,1024
Hackney and City of London,E09000012,2020-08-17,6,1069
Hammersmith and Fulham,E09000013,2020-08-17,7,851
Haringey,E09000014,2020-08-17,4,854
Harrow,E09000015,2020-08-17,8,1371
Havering,E09000016,2020-08-17,2,1044
Hillingdon,E09000017,2020-08-17,6,1240
Hounslow,E09000018,2020-08-17,6,1231
Islington,E09000019,2020-08-17,5,618
Kensington and Chelsea,E09000020,2020-08-17,4,629
Kingston upon Thames,E09000021,2020-08-17,3,797
Lambeth,E09000022,2020-08-17,12,1502
Lewisham,E09000023,2020-08-17,4,1294
Merton,E09000024,2020-08-17,2,1001
Newham,E09000025,2020-08-17,6,1420
Redbridge,E09000026,2020-08-17,4,1244
Richmond upon Thames,E09000027,2020-08-17,2,610
Southwark,E09000028,2020-08-17,9,1563
Sutton,E09000029,2020-08-17,5,1052
Tower Hamlets,E09000030,2020-08-17,5,937
Waltham Forest,E09000031,2020-08-17,8,1123
Wandsworth,E09000032,2020-08-17,6,1302
Westminster,E09000033,2020-08-17,3,893
Barking and Dagenham,E09000002,2020-08-18,5,825
Barnet,E09000003,2020-08-18,11,1790
Bexley,E09000004,2020-08-18,4,1132
Brent,E09000005,2020-08-18,3,1871
Bromley,E09000006,2020-08-18,2,1593
Camden,E09000007,2020-08-18,2,775
Croydon,E09000008,2020-08-18,6,1942
Ealing,E09000009,2020-08-18,14,1735
Enfield,E09000010,2020-08-18,7,1286
Greenwich,E09000011,2020-08-18,2,1026
Hackney and City of London,E09000012,2020-08-18,9,1078
Hammersmith and Fulham,E09000013,2020-08-18,2,853
Haringey,E09000014,2020-08-18,6,860
Harrow,E09000015,2020-08-18,6,1377
Havering,E09000016,2020-08-18,5,1049
Hillingdon,E09000017,2020-08-18,17,1257
Hounslow,E09000018,2020-08-18,7,1238
Islington,E09000019,2020-08-18,2,620
Kensington and Chelsea,E09000020,2020-08-18,2,631
Kingston upon Thames,E09000021,2020-08-18,2,799
Lambeth,E09000022,2020-08-18,3,1505
Lewisham,E09000023,2020-08-18,5,1299
Merton,E09000024,2020-08-18,2,1003
Newham,E09000025,2020-08-18,4,1424
Redbridge,E09000026,2020-08-18,3,1247
Richmond upon Thames,E09000027,2020-08-18,3,613
Southwark,E09000028,2020-08-18,6,1569
Sutton,E09000029,2020-08-18,5,1057
Tower Hamlets,E09000030,2020-08-18,6,943
Waltham Forest,E09000031,2020-08-18,8,1131
Wandsworth,E09000032,2020-08-18,12,1314
Westminster,E09000033,2020-08-18,10,903
Barking and Dagenham,E09000002,2020-08-19,2,827
Barnet,E09000003,2020-08-19,9,1799
Bexley,E09000004,2020-08-19,4,1136
Brent,E09000005,2020-08-19,3,1874
Bromley,E09000006,2020-08-19,8,1601
Camden,E09000007,2020-08-19,2,777
Croydon,E09000008,2020-08-19,4,1946
Ealing,E09000009,2020-08-19,7,1742
Enfield,E09000010,2020-08-19,9,1295
Greenwich,E09000011,2020-08-19,1,1027
Hackney and City of London,E09000012,2020-08-19,16,1094
Hammersmith and Fulham,E09000013,2020-08-19,1,854
Haringey,E09000014,2020-08-19,8,868
Harrow,E09000015,2020-08-19,1,1378
Havering,E09000016,2020-08-19,3,1052
Hillingdon,E09000017,2020-08-19,4,1261
Hounslow,E09000018,2020-08-19,4,1242
Islington,E09000019,2020-08-19,3,623
Kensington and Chelsea,E09000020,2020-08-19,4,635
Kingston upon Thames,E09000021,2020-08-19,3,802
Lambeth,E09000022,2020-08-19,5,1510
Lewisham,E09000023,2020-08-19,6,1305
Merton,E09000024,2020-08-19,6,1009
Newham,E09000025,2020-08-19,4,1428
Redbridge,E09000026,2020-08-19,2,1249
Richmond upon Thames,E09000027,2020-08-19,4,617
Southwark,E09000028,2020-08-19,7,1576
Sutton,E09000029,2020-08-19,5,1062
Tower Hamlets,E09000030,2020-08-19,5,948
Waltham Forest,E09000031,2020-08-19,0,1131
Wandsworth,E09000032,2020-08-19,8,1322
Westminster,E09000033,2020-08-19,4,907
Barking and Dagenham,E09000002,2020-08-20,5,832
Barnet,E09000003,2020-08-20,2,1801
Bexley,E09000004,2020-08-20,7,1143
Brent,E09000005,2020-08-20,7,1881
Bromley,E09000006,2020-08-20,8,1609
Camden,E09000007,2020-08-20,10,787
Croydon,E09000008,2020-08-20,6,1952
Ealing,E09000009,2020-08-20,8,1750
Enfield,E09000010,2020-08-20,9,1304
Greenwich,E09000011,2020-08-20,3,1030
Hackney and City of London,E09000012,2020-08-20,19,1113
Hammersmith and Fulham,E09000013,2020-08-20,11,865
Haringey,E09000014,2020-08-20,9,877
Harrow,E09000015,2020-08-20,9,1387
Havering,E09000016,2020-08-20,4,1056
Hillingdon,E09000017,2020-08-20,3,1264
Hounslow,E09000018,2020-08-20,7,1249
Islington,E09000019,2020-08-20,4,627
Kensington and Chelsea,E09000020,2020-08-20,7,642
Kingston upon Thames,E09000021,2020-08-20,1,803
Lambeth,E09000022,2020-08-20,7,1517
Lewisham,E09000023,2020-08-20,5,1310
Merton,E09000024,2020-08-20,0,1009
Newham,E09000025,2020-08-20,2,1430
Redbridge,E09000026,2020-08-20,2,1251
Richmond upon Thames,E09000027,2020-08-20,2,619
Southwark,E09000028,2020-08-20,13,1589
Sutton,E09000029,2020-08-20,3,1065
Tower Hamlets,E09000030,2020-08-20,6,954
Waltham Forest,E09000031,2020-08-20,3,1134
Wandsworth,E09000032,2020-08-20,14,1336
Westminster,E09000033,2020-08-20,8,915
Barking and Dagenham,E09000002,2020-08-21,4,836
Barnet,E09000003,2020-08-21,9,1810
Bexley,E09000004,2020-08-21,1,1144
Brent,E09000005,2020-08-21,5,1886
Bromley,E09000006,2020-08-21,2,1611
Camden,E09000007,2020-08-21,6,793
Croydon,E09000008,2020-08-21,2,1954
Ealing,E09000009,2020-08-21,8,1758
Enfield,E09000010,2020-08-21,6,1310
Greenwich,E09000011,2020-08-21,4,1034
Hackney and City of London,E09000012,2020-08-21,9,1122
Hammersmith and Fulham,E09000013,2020-08-21,3,868
Haringey,E09000014,2020-08-21,3,880
Harrow,E09000015,2020-08-21,7,1394
Havering,E09000016,2020-08-21,6,1062
Hillingdon,E09000017,2020-08-21,4,1268
Hounslow,E09000018,2020-08-21,3,1252
Islington,E09000019,2020-08-21,8,635
Kensington and Chelsea,E09000020,2020-08-21,2,644
Kingston upon Thames,E09000021,2020-08-21,2,805
Lambeth,E09000022,2020-08-21,12,1529
Lewisham,E09000023,2020-08-21,7,1317
Merton,E09000024,2020-08-21,2,1011
Newham,E09000025,2020-08-21,3,1433
Redbridge,E09000026,2020-08-21,6,1257
Richmond upon Thames,E09000027,2020-08-21,4,623
Southwark,E09000028,2020-08-21,8,1597
Sutton,E09000029,2020-08-21,3,1068
Tower Hamlets,E09000030,2020-08-21,4,958
Waltham Forest,E09000031,2020-08-21,5,1139
Wandsworth,E09000032,2020-08-21,15,1351
Westminster,E09000033,2020-08-21,4,919
Barking and Dagenham,E09000002,2020-08-22,3,839
Barnet,E09000003,2020-08-22,6,1816
Bexley,E09000004,2020-08-22,2,1146
Brent,E09000005,2020-08-22,3,1889
Bromley,E09000006,2020-08-22,7,1618
Camden,E09000007,2020-08-22,2,795
Croydon,E09000008,2020-08-22,1,1955
Ealing,E09000009,2020-08-22,9,1767
Enfield,E09000010,2020-08-22,3,1313
Greenwich,E09000011,2020-08-22,0,1034
Hackney and City of London,E09000012,2020-08-22,3,1125
Hammersmith and Fulham,E09000013,2020-08-22,7,875
Haringey,E09000014,2020-08-22,4,884
Harrow,E09000015,2020-08-22,3,1397
Havering,E09000016,2020-08-22,3,1065
Hillingdon,E09000017,2020-08-22,7,1275
Hounslow,E09000018,2020-08-22,5,1257
Islington,E09000019,2020-08-22,2,637
Kensington and Chelsea,E09000020,2020-08-22,2,646
Kingston upon Thames,E09000021,2020-08-22,1,806
Lambeth,E09000022,2020-08-22,2,1531
Lewisham,E09000023,2020-08-22,2,1319
Merton,E09000024,2020-08-22,4,1015
Newham,E09000025,2020-08-22,7,1440
Redbridge,E09000026,2020-08-22,3,1260
Richmond upon Thames,E09000027,2020-08-22,4,627
Southwark,E09000028,2020-08-22,4,1601
Sutton,E09000029,2020-08-22,2,1070
Tower Hamlets,E09000030,2020-08-22,6,964
Waltham Forest,E09000031,2020-08-22,3,1142
Wandsworth,E09000032,2020-08-22,6,1357
Westminster,E09000033,2020-08-22,2,921
Barking and Dagenham,E09000002,2020-08-23,3,842
Barnet,E09000003,2020-08-23,5,1821
Bexley,E09000004,2020-08-23,1,1147
Brent,E09000005,2020-08-23,4,1893
Bromley,E09000006,2020-08-23,5,1623
Camden,E09000007,2020-08-23,3,798
Croydon,E09000008,2020-08-23,2,1957
Ealing,E09000009,2020-08-23,11,1778
Enfield,E09000010,2020-08-23,8,1321
Greenwich,E09000011,2020-08-23,3,1037
Hackney and City of London,E09000012,2020-08-23,16,1141
